ID,Layer,Raw_material,Fire,Patina,Cortex,Cortex_position,Class,Blank,Blank_extended,Blank_technology,Technology,Bipolar_blank,Preservation,Length,Width,Thickness,Elongation,Robustness,Platform_width,Platform_thickness,Platform_ratio,Platform_type,Platform_shape,Dorsal_thinning,Bulbar_scars,Bulb,Bulb_type,Lip,Lip_type,Curvature,Torsion,Torsion_simplified,Off.axis,Section,Blank_shape,Scar_pattern,Scar_pattern_2,Distal_end,Plunging,Bladelet_negatives,Typology_simplified,Typology,Retouch_position,Dorsal_ret_localization,Ventral_ret_localization,Retouch_left_right,Retouch_uni_bilateral,Retouch_length
CTC_1550,rsa',Fine-grained chert,FALSE,TRUE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,12.10000038,6.5,1.700000048,1.86153852,3.823529305,2.799999952,1,2.799999952,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Straight,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1551,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Carinated,Optimal,FALSE,Complete,10.19999981,4.699999809,1.399999976,2.170212813,3.357142778,0.200000003,0.200000003,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,2L,yes,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1552,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Carinated,Optimal,FALSE,Complete,9.399999619,4.300000191,1.100000024,2.186046326,3.909090998,1,0.100000001,9.999999851,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1553,rsa',Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,9.399999619,6.599999905,1.899999976,1.424242387,3.473684204,3,1,3,Plain,Rectangular,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1554,gic,Fine-grained chert,FALSE,TRUE,0%,NA,Blank,Flake,Flake,Maintenance,Maintenance,FALSE,Complete,23.89999962,23.29999924,9.5,1.02575109,2.452631499,14,8.399999619,1.666666742,Dihedral,Rectangular,FALSE,FALSE,TRUE,Pronounced,FALSE,NA,Straight,0,no,FALSE,Polyhedral,Irregular,Unidirectional parallel,NA,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1555,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance,Maintenance,FALSE,Complete,22.20000076,21.39999962,5.800000191,1.037383232,3.689654985,2.599999905,0.200000003,12.99999933,Linear,Linear,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,Irregular,Unidirectional,NA,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1556,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance,Maintenance,FALSE,Complete,19.29999924,18.70000076,7.300000191,1.032085479,2.561643873,NA,NA,NA,Absent,Undetermined,FALSE,FALSE,FALSE,NA,FALSE,NA,Curved,0,no,FALSE,Lateral steep,Irregular,Unidirectional parallel + crossed,NA,Irregular,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1557,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance,Maintenance,FALSE,Complete,18.60000038,17.70000076,3.299999952,1.050847434,5.363636672,6,2.799999952,2.142857179,Plain,Oval,FALSE,FALSE,TRUE,Pronounced,FALSE,NA,Straight,0,no,FALSE,Polyhedral,Sub-parallel,Unidirectional parallel,NA,Straight,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1558,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,14.10000038,18,5.5,0.783333355,3.272727273,5,2.400000095,2.083333251,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Trapezoidal,Irregular,Bidirectional,NA,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1559,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,19.70000076,16.5,5.199999809,1.19393944,3.173077039,3.200000048,2.400000095,1.3333333,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,0,no,FALSE,Trapezoidal,Irregular,Unidirectional convergent,NA,Irregular,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1560,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,14.5,14.39999962,2.799999952,1.006944471,5.142857094,1.600000024,0.400000006,4,Linear,Linear,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Polyhedral,Irregular,Unidirectional,NA,Irregular,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1561,gic,Fine-grained chert,FALSE,FALSE,33-66%,Distal;Middle,Blank,Flake,Flake,Lateral,Maintenance,FALSE,Complete,29.89999962,15.69999981,6.900000095,1.904458598,2.27536226,4.400000095,3.299999952,1.333333381,Cortical,Irregular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Lateral steep,Comma-like,Unidirectional,NA,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1562,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,12.39999962,17.20000076,3.400000095,0.720930178,5.058823612,3.599999905,0.300000012,11.99999921,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Lateral steep,Irregular,Unidirectional,NA,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1563,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Lateral,Maintenance,FALSE,Complete,20.39999962,17.29999924,4.5,1.179190781,3.844444275,3,1.399999976,2.142857179,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,0,no,FALSE,Triangular,Comma-like,Unidirectional,NA,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1564,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Second-crest,Maintenance,FALSE,Complete,27.29999924,15.5,5.099999905,1.761290273,3.039215743,3.799999952,1.399999976,2.714285726,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved,1L,yes,FALSE,Lateral steep,Sub-parallel,Unidirectional parallel + crossed,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1565,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,18,12.10000038,1.799999952,1.487603259,6.722222612,5.199999809,1.600000024,3.249999832,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved slightly,0,no,FALSE,Polyhedral,Sub-parallel,Unidirectional convergent,NA,Straight,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1566,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance,Maintenance,FALSE,Complete,29.39999962,15,3.799999952,1.959999975,3.947368471,3.5,0.300000012,11.6666662,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,1L,yes,FALSE,Polyhedral,Convergent,Unidirectional convergent,NA,Pointed,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1567,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Optimal production,Optimal,FALSE,Complete,26.79999924,15.89999962,2.400000095,1.685534584,6.624999578,6.5,2.200000048,2.954545391,Plain,Rectangular,FALSE,FALSE,TRUE,Pronounced,FALSE,NA,Curved,1R,yes,FALSE,Trapezoidal,Convergent,Unidirectional parallel,NA,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1568,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Laminar,Optimal,FALSE,Complete,36,17.60000038,4.699999809,2.045454501,3.744681084,4,2,2,Plain,Oval,FALSE,FALSE,TRUE,Pronounced,FALSE,NA,Curved,1R,yes,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1569,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Second-crest,Maintenance,FALSE,Complete,17.60000038,12.5,2.200000048,1.408000031,5.681818059,1.200000048,0.800000012,1.500000037,Plain,Oval,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Bidirectional,NA,Pointed,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1570,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,19.20000076,12,2.799999952,1.600000064,4.285714359,1.799999952,0.800000012,2.249999907,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved slightly,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1571,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,16.5,11.89999962,2.700000048,1.386554666,4.407407188,2.700000048,1.399999976,1.928571495,Plain,Rectangular,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved,0,no,FALSE,Trapezoidal,Irregular,Unidirectional parallel,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1572,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Lateral,Maintenance,FALSE,Complete,22.39999962,12.30000019,5.099999905,1.821138152,2.411764788,0.200000003,0.200000003,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,NA,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1573,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,18.39999962,12.30000019,3.099999905,1.495934905,3.967742119,8.699999809,4.5,1.933333291,Plain,Triangular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Straight,0,no,FALSE,Trapezoidal,Irregular,Unidirectional convergent,NA,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1574,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,15.5,12.60000038,4.5,1.230158693,2.800000085,2.900000095,1.600000024,1.812500033,Plain,Oval,FALSE,FALSE,TRUE,Pronounced,FALSE,NA,Curved slightly,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,NA,Convex,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1575,gic,Fine-grained chert,FALSE,TRUE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,16.39999962,10.89999962,2.299999952,1.504587174,4.739130367,1.600000024,1.5,1.066666683,Plain,Oval,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved slightly,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1576,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,16.5,13.19999981,3.5,1.250000018,3.771428517,2.799999952,2.099999905,1.333333371,Plain,Oval,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Polyhedral,Irregular,Unidirectional convergent,NA,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1577,gic,Fine-grained chert,FALSE,TRUE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,15.19999981,10.30000019,3.299999952,1.475728109,3.121212224,2,0.800000012,2.499999963,Plain,Oval,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional convergent,NA,Straight,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1578,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,16.39999962,9.699999809,3,1.690721643,3.23333327,2,0.300000012,6.666666402,Linear,Linear,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Polyhedral,Sub-parallel,Unidirectional convergent,NA,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1579,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,12.30000019,10.19999981,1.700000048,1.205882394,5.99999972,0.200000003,0.200000003,1,Punctiform,Punctiform,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Flat,Sub-parallel,Unidirectional,NA,Straight,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1580,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,12.30000019,11.30000019,1.799999952,1.088495574,6.27777805,2,0.899999976,2.222222281,Plain,Oval,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Curved,0,no,FALSE,Triangular,Sub-parallel,Unidirectional,NA,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1581,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,11.69999981,12.19999981,2.5,0.959016393,4.879999924,0.100000001,0.100000001,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Polyhedral,Irregular,Unidirectional parallel,NA,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1582,gic,Radiolarite,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,11.39999962,10.30000019,1.5,1.106796059,6.866666794,1.5,0.200000003,7.499999888,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional convergent,NA,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1583,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,12.19999981,9.399999619,1.799999952,1.297872373,5.222222149,0.300000012,0.300000012,1,Punctiform,Punctiform,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Polyhedral,Convex,Unidirectional convergent,NA,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1584,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,12.39999962,10.10000038,3,1.227722688,3.366666794,1.5,0.699999988,2.142857179,Double,Oval,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional convergent,NA,Irregular,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1585,gic,Radiolarite,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,11.80000019,9.199999809,1.5,1.282608743,6.133333206,0.200000003,0.200000003,1,Punctiform,Punctiform,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,NA,Straight,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1586,gic,Radiolarite,FALSE,FALSE,0%,NA,Blank,Flake,Flake,Maintenance carinated,Maintenance,FALSE,Complete,15.30000019,9.899999619,2.299999952,1.545454624,4.304347749,2,0.300000012,6.666666402,Linear,Linear,FALSE,TRUE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Polyhedral,Irregular,Unidirectional convergent,NA,Pointed,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1587,gic,Radiolarite,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,14.80000019,8.699999809,1.600000024,1.701149485,5.4374998,2,1,2,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Irregular,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1588,gic,Radiolarite,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,14.60000038,8.800000191,2.200000048,1.659090916,4,1.600000024,0.800000012,2,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1589,gic,Radiolarite,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,16.60000038,10.10000038,2.299999952,1.643564332,4.391304605,1.700000048,1,1.700000048,Plain,Oval,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Straight,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1590,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,20.10000038,9.899999619,2.599999905,2.030303147,3.807692301,4.5,1.600000024,2.812499958,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Straight,0,no,FALSE,Triangular,Sub-parallel,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1591,gic,Fine-grained chert,FALSE,TRUE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,19.89999962,10.39999962,2.599999905,1.913461572,4,2.400000095,0.899999976,2.666666843,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Trapezoidal,Irregular,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1592,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,19.39999962,10.60000038,3.5,1.830188577,3.028571538,2,0.200000003,9.999999851,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Trapezoidal,Irregular,Unidirectional parallel,Unidirectional parallel,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1593,gic,Fine-grained chert,FALSE,FALSE,1-33%,Proximal,Blank,Bladelet,Flakelet,Carinated,Semi-cortical,FALSE,Complete,16,9.100000381,2.799999952,1.758241685,3.250000192,2.400000095,0.899999976,2.666666843,Cortical,Rectangular,FALSE,FALSE,TRUE,Moderate,FALSE,NA,Straight,0,no,FALSE,Triangular,Irregular,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1594,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,17.29999924,8,3.099999905,2.162499905,2.580645241,2.400000095,0.300000012,8,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Lateral steep,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1595,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Optimal production,Optimal,FALSE,Complete,18.39999962,9,3.299999952,2.044444402,2.727272767,2.299999952,0.800000012,2.874999898,Plain,Triangular,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1596,gic,Fine-grained chert,FALSE,FALSE,1-33%,Proximal,Blank,Bladelet,Flakelet,Carinated,Semi-cortical,FALSE,Complete,14.89999962,7.699999809,3.099999905,1.935064933,2.483870983,2.700000048,1.100000024,2.454545445,Cortical,Rectangular,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1597,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Bladelet,Carinated,Optimal,FALSE,Complete,16.29999924,7.5,2.299999952,2.173333232,3.260869633,2.700000048,0.800000012,3.375000009,Plain,Rectangular,FALSE,FALSE,FALSE,NA,TRUE,Pronounced,Curved slightly,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1598,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,14.69999981,8.600000381,3.599999905,1.709302228,2.388889058,0.200000003,0.200000003,1,Punctiform,Punctiform,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Straight,0,no,FALSE,Triangular,Irregular,Unidirectional parallel,Unidirectional parallel,Irregular,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1599,gic,Fine-grained chert,FALSE,FALSE,1-33%,Distal,Blank,Bladelet,Flakelet,Carinated,Semi-cortical,FALSE,Complete,14.19999981,8.100000381,1.899999976,1.753086314,4.263158149,2.5,0.300000012,8.333333002,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Polyhedral,Convergent,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1600,gic,Radiolarite,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,13.80000019,8.899999619,2.200000048,1.550561886,4.045454284,2.099999905,0.200000003,10.49999937,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Curved slightly,1R,yes,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1601,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,13.39999962,10,2.299999952,1.339999962,4.347826177,2.400000095,0.300000012,8,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved slightly,0,no,FALSE,Trapezoidal,Convex,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1602,gic,Radiolarite,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,14,7.900000095,1.299999952,1.772151877,6.076923373,2,0.200000003,9.999999851,Linear,Linear,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1603,gic,Fine-grained chert,FALSE,TRUE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,15.5,9,2.299999952,1.722222222,3.913043559,2,1,2,Plain,Oval,FALSE,FALSE,FALSE,NA,TRUE,Moderate,Curved slightly,0,no,FALSE,Triangular,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Straight,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1604,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,13.10000038,7.5,2.299999952,1.746666718,3.260869633,2,0.200000003,9.999999851,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Straight,0,no,FALSE,Trapezoidal,Sub-parallel,Unidirectional parallel,Unidirectional parallel,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1605,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,13.39999962,7.699999809,1.5,1.740259734,5.133333206,1.600000024,0.100000001,16,Linear,Linear,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Curved,0,no,FALSE,Trapezoidal,Convergent,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1606,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,13.69999981,7.699999809,2.099999905,1.779220799,3.666666742,2.299999952,1.200000048,1.916666551,Plain,Rectangular,FALSE,FALSE,TRUE,Moderate,TRUE,Pronounced,Straight,0,no,FALSE,Triangular,Convergent,Unidirectional convergent,Unidirectional convergent,Convex,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
CTC_1607,gic,Fine-grained chert,FALSE,FALSE,0%,NA,Blank,Bladelet,Flakelet,Carinated,Optimal,FALSE,Complete,13.60000038,7.400000095,2.200000048,1.837837866,3.363636334,1.5,1,1.5,Plain,Oval,FALSE,FALSE,TRUE,Moderate,TRUE,Moderate,Straight,0,no,FALSE,Triangular,Irregular,Unidirectional convergent,Unidirectional convergent,Pointed,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
